,OPER_CAP,SUMMER_CAP,WINTER_CAP,PLAN_CAP,RETIRE_CAP,GEN_UNITS,PLAN_UNIT,RETIR_UNIT,PRIM_FUEL,SEC_FUEL,COAL_USED,NGAS_USED,OIL_USED,CAP_FACTOR,LINES
877,1.8,1.8,1.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.202879249,0
878,0.0,0.0,0.0,0.0,79.6,0,0,3,KER,NOT AVAILABLE,0,0,0,0.0,1
879,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.007305936,0
880,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.254794521,0
881,1.9,1.9,1.9,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.279440038,0
882,0.0,0.0,0.0,0.0,5.0,0,0,1,SUN,NOT AVAILABLE,0,0,0,0.0,0
883,225.0,224.1,224.1,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.282516672,1
884,1.8,1.8,1.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.128614916,0
885,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.005707763,0
886,3.0,3.0,2.7,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.29783105,0
887,11.7,9.8,9.8,0.0,0.0,2,0,0,LFG,NG,0,0,0,0.55669323,0
888,1.9,1.9,1.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.151766402,0
889,1776.4,1770.0,1770.0,0.0,0.0,2,0,0,NUC,NOT AVAILABLE,0,0,0,0.952957524,1
890,1.3,1.3,0.3,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.370565508,0
891,230.9,230.9,230.9,0.0,0.0,3,0,0,WND,NOT AVAILABLE,0,0,0,0.356848623,1
892,2225.9,1919.0,1918.0,0.0,0.0,4,0,0,RC,BIT,4451041,0,21431,0.58955738,1
893,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
894,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.184086758,0
895,200.0,200.0,200.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.461607306,0
896,61.0,53.0,61.0,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,4109930,0,0.51247523,1
897,4.3,4.3,4.3,0.0,0.0,2,0,0,SUN,MWH,0,0,0,0.138313688,0
898,2.3,2.3,2.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.156889021,0
899,27.2,22.2,22.2,0.0,0.0,1,0,0,WDS,NG,0,8566,0,0.90796618,1
900,4.3,4.3,4.3,0.0,0.0,4,0,0,SUN,NOT AVAILABLE,0,0,0,0.11720824,0
901,24.7,24.7,24.7,15.8,6.0,6,2,2,NG,DFO,24581,1121327,4,0.192593751,0
902,5.3,5.4,5.4,0.0,0.0,6,0,0,DFO,NOT AVAILABLE,0,0,16685,0.207952816,0
903,15.3,15.5,15.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.26384688,0
904,1.4,1.4,1.4,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,91350,0,0.834393346,0
905,59.3,43.0,51.0,0.0,0.0,1,0,0,BIT,NG,0,49691,0,0.006546671,1
906,100.8,100.8,100.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.21840459,1
907,120.0,107.4,107.4,0.0,0.0,12,0,0,NG,NOT AVAILABLE,0,194292,0,0.017959788,1
908,1046.2,951.2,640.2,0.0,0.0,5,0,0,SUB,NG,1200603,2623894,0,0.267616414,1
909,11.0,9.0,10.5,0.0,0.0,2,0,0,NG,DFO,0,8788,260,0.009941147,0
910,218.8,194.0,195.0,0.0,0.0,4,0,0,NG,OG,0,7366290,0,0.358244481,1
911,41.0,33.0,41.0,0.0,0.0,1,0,0,NG,NONE,0,1497618,0,0.19872008,1
912,132.0,132.0,132.0,0.0,92.0,1,0,1,WND,NOT AVAILABLE,0,0,0,0.298653487,0
913,122.0,122.0,122.0,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,1380000,0,0.106965342,0
914,4.9,4.9,4.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.211466778,0
915,24.9,18.9,18.9,0.0,0.0,5,0,0,AB,DFO,0,134635,778,0.01323959,0
916,0.0,0.0,0.0,95.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
917,4.0,4.0,4.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.19303653,0
918,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.1806621,0
919,8.3,7.6,7.8,0.0,0.6,4,0,3,DFO,NOT AVAILABLE,0,0,117,0.001096491,0
920,6.0,6.0,6.0,0.0,22.7,3,0,2,NG,DFO,0,0,0,0.0,1
921,110.0,110.0,110.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.27954338,0
922,10.5,10.5,10.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.266731898,1
923,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.167579909,0
924,39.6,39.6,39.6,0.0,0.0,2,0,0,WAT,NONE,0,0,0,0.1008429,2
925,0.0,0.0,0.0,110.0,0.0,0,2,0,SUN,MWH,0,0,0,0.0,0
926,6.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
927,3.2,2.8,2.8,0.0,0.0,2,0,0,LFG,NOT AVAILABLE,0,0,0,0.364644488,0
928,0.0,0.0,0.0,0.0,20.8,0,0,4,WAT,NOT AVAILABLE,0,0,0,0.0,1
929,12.0,12.0,12.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.33492199,0
930,12.8,12.8,12.8,0.0,0.0,12,0,0,LFG,NOT AVAILABLE,0,0,0,0.911725885,0
931,3.5,3.5,3.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.19230267,0
932,2.0,1.6,1.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.173730023,0
933,2.8,2.8,2.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207395629,0
934,2.7,2.7,2.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.092169795,0
935,19.0,16.6,16.6,0.0,26.0,1,0,2,NG,DFO,0,0,0,0.0,1
936,30.0,30.0,30.0,0.0,10.5,1,0,1,WND,NOT AVAILABLE,0,0,0,0.483930746,0
937,125.1,125.1,125.1,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.27621282,0
938,1.6,0.4,0.4,0.0,0.4,4,0,1,WAT,NOT AVAILABLE,0,0,0,0.0,0
939,21.5,19.4,20.9,0.0,0.0,8,0,0,DFO,NG,0,22423,361,0.002506708,0
940,275.6,275.6,275.6,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.486700251,0
941,4.9,4.9,4.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.196090765,0
942,1.2,1.2,1.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.234018265,0
943,6.0,5.5,5.9,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,337400,0,0.56124948,0
944,1.6,1.6,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.191852169,0
945,34.2,36.0,34.0,0.0,0.0,1,0,0,SUN,NG,0,121096,0,0.17720066,1
946,50.0,50.0,50.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.01527397,0
947,10.0,10.0,10.0,0.0,0.0,1,0,0,WND,NONE,0,0,0,0.34011416,0
948,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.15673516,0
949,0.0,0.0,0.0,2.5,0.0,0,1,0,WAT,NOT AVAILABLE,0,0,0,0.0,0
950,570.0,452.3,511.4,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,4601953,0,0.101208234,1
951,13.8,9.9,10.8,0.0,0.0,3,0,0,LFG,NG,0,0,0,0.39814815,0
952,4.8,5.4,5.4,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.472898698,2
953,1.2,1.2,1.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.006373668,0
954,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
955,828.0,765.7,808.4,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,818285,0,0.00993972,0
956,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.197260274,0
957,2.0,2.0,2.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
958,543.9,486.0,513.0,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,19362290,0,0.689862027,0
959,27.5,25.7,25.1,0.0,3.8,3,0,2,SUB,NOT AVAILABLE,220848,0,0,0.83600732,0
960,18.0,16.3,18.0,0.0,0.0,1,0,0,WDS,TDF,0,5799,0,0.972826827,0
961,1.6,1.6,1.6,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.57248858,0
962,0.0,0.0,0.0,0.0,395.4,0,0,1,BIT,NG,0,0,0,0.0,1
963,0.0,0.0,0.0,1.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
964,5.0,5.0,4.6,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.506894977,1
965,105.0,105.0,105.0,4.8,100.0,1,2,1,WND,SUN,0,0,0,0.310328332,0
966,9.8,9.8,9.8,0.0,0.0,7,0,0,LFG,NONE,0,0,0,0.67613689,0
967,763.2,704.0,713.0,0.0,0.0,1,0,0,BIT,NOT AVAILABLE,366778,0,15460,0.101376187,1
968,134.1,112.0,112.0,0.0,0.0,1,0,0,WC,TDF,8040,0,1344,0.009628792,1
969,1.4,1.4,1.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
970,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.25856164,0
971,6.6,6.6,6.6,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.038276602,0
972,100.0,100.0,100.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.365719178,0
973,49.5,49.5,49.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.471977769,0
974,900.0,749.0,809.0,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,21635965,0,0.434113978,1
975,2.5,2.5,2.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.556164384,0
976,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.003824201,0
977,2.1,2.1,2.1,0.0,0.0,2,0,0,SUN,MWH,0,0,0,0.074527071,0
978,4.7,4.7,4.7,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.212790246,0
979,1.4,1.0,1.0,0.0,0.0,4,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,0
980,0.0,0.0,0.0,3.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
981,2.3,2.3,2.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.14408378,0
982,1135.8,1067.0,1067.0,0.0,0.0,2,0,0,SUB,NG,3314251,150930,0,0.60867013,2
983,6.3,5.9,6.2,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.745917499,0
984,2.8,2.7,2.6,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.09973787,0
985,0.0,0.0,0.0,4.9,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
986,0.0,0.0,0.0,10.4,0.0,0,4,0,WAT,NOT AVAILABLE,0,0,0,0.0,0
987,0.0,0.0,0.0,0.0,50.0,0,0,1,WND,NOT AVAILABLE,0,0,0,0.0,0
988,1.1,1.1,1.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.236820257,0
989,2.0,1.5,1.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
990,0.0,0.0,0.0,200.0,0.0,0,1,0,WND,NOT AVAILABLE,0,0,0,0.0,0
991,0.0,0.0,0.0,0.0,953.0,0,0,4,BIT,DFO,0,0,0,0.0,1
992,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.200981735,0
993,3.0,2.7,2.6,0.0,2.6,1,0,2,NG,NOT AVAILABLE,0,222866,0,0.853247083,0
994,84.0,84.0,84.0,0.0,0.0,1,0,0,WND,NONE,0,0,0,0.40030441,0
995,154.0,147.8,147.8,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,7212362,0,0.7218018,0
996,229.8,197.9,197.9,0.0,0.0,21,0,0,DFO,NOT AVAILABLE,0,0,896243,0.317096638,1
997,0.0,0.0,0.0,1.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
998,138.1,120.0,124.5,0.0,12.5,4,0,1,NG,NOT AVAILABLE,0,294123,0,0.02399163,1
999,495.3,496.4,498.4,0.0,0.0,4,0,0,RFO,NG,0,122208,22907,0.002734759,1
1000,7.4,7.1,7.4,0.0,0.0,8,0,0,DFO,NG,0,0,2,1.60782e-05,1
1001,0.0,0.0,0.0,0.0,5.0,0,0,1,SUN,NOT AVAILABLE,0,0,0,0.0,0
1002,584.1,505.8,505.8,0.0,496.2,1,0,2,RC,SUB,514639,171561,0,0.193961915,1
1003,2456.2,2409.8,2409.8,0.0,0.0,27,0,0,WAT,NOT AVAILABLE,0,0,0,0.466797156,6
1004,62.5,60.0,60.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.28470129,1
1005,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.249885845,0
1006,5.0,5.0,5.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.236392694,0
1007,51.0,45.4,46.8,0.0,0.0,1,0,0,NG,OG,0,2526519,0,0.73421689,1
1008,15.7,15.7,15.7,0.0,0.0,7,0,0,DFO,NG,0,98,164,0.000748917,1
1009,0.0,0.0,0.0,0.0,3.5,0,0,1,NG,NOT AVAILABLE,0,0,0,0.0,0
1010,59.3,46.4,52.7,0.0,414.7,1,0,3,NG,DFO,0,8157,0,0.001412179,1
1011,210.6,210.6,210.6,0.0,0.0,2,0,0,WND,NOT AVAILABLE,0,0,0,0.127237031,1
1012,9.6,9.1,9.1,0.0,0.0,1,0,0,LFG,NG,0,151,0,0.269230769,0
1013,1.9,1.9,1.9,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.330329248,0
1014,135.0,133.0,123.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.208850894,1
1015,6.7,5.3,5.2,0.0,0.7,3,0,1,NG,NOT AVAILABLE,0,2035838,0,0.380675454,0
1016,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.134208524,0
1017,20.0,15.0,19.0,0.0,0.0,1,0,0,DFO,NOT AVAILABLE,0,0,430,0.0,0
1018,20.0,20.0,20.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.296135845,0
1019,99.0,99.0,99.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.278685254,0
1020,65.0,65.0,65.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.195700738,0
1021,3.0,3.0,3.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.059703196,0
1022,0.5,0.5,0.5,0.0,1.0,1,0,4,DFO,NOT AVAILABLE,0,0,0,0.0,0
1023,0.0,0.0,0.0,0.0,6.0,0,0,1,SUN,NOT AVAILABLE,0,0,0,0.0,0
1024,26.0,26.0,26.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.31209168,0
1025,365.4,259.0,284.4,0.0,51.0,5,0,2,NG,DFO,0,1289607,90,0.053161968,1
1026,0.0,0.0,0.0,5.3,0.0,0,1,0,WAT,NOT AVAILABLE,0,0,0,0.0,0
1027,9.0,7.0,7.0,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.502071102,1
1028,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.195167428,0
1029,2.9,2.8,2.8,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.66364971,0
1030,252.0,230.0,250.0,0.0,5.0,4,0,1,NG,PUR,0,14324893,0,0.75253077,0
1031,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207054795,0
1032,27.5,20.4,21.4,0.0,0.0,1,0,0,WDS,NOT AVAILABLE,0,0,0,0.052270794,1
1033,1.3,1.3,1.3,0.0,0.0,2,0,0,SUN,NOT AVAILABLE,0,0,0,8.78117e-05,0
1034,0.0,0.0,0.0,0.0,2.0,0,0,2,OBG,NOT AVAILABLE,0,0,0,0.0,0
1035,1138.3,1065.0,1078.0,0.0,0.0,1,0,0,NUC,NOT AVAILABLE,0,0,0,1.01426469,1
1036,250.0,250.0,250.0,0.0,250.0,0,0,1,NOT AVAILABLE,NOT AVAILABLE,0,0,0,0.0,0
1037,0.0,0.0,0.0,1.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1038,3.2,3.2,3.2,0.0,0.0,2,0,0,LFG,NOT AVAILABLE,0,0,0,0.94670377,0
1039,48.0,48.0,48.0,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,560190,0,0.13224648,1
1040,10.0,10.0,10.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.298116438,0
1041,1.6,1.6,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.263769977,0
1042,353.4,300.0,342.0,0.0,0.0,6,0,0,NG,NOT AVAILABLE,0,2547438,0,0.092251903,1
1043,2.6,2.6,2.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.112003864,0
1044,26.4,26.4,26.4,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.65884876,1
1045,3.6,3.6,3.6,0.0,0.0,3,0,0,DFO,NOT AVAILABLE,0,0,14,0.000285388,1
1046,71.1,51.0,51.0,0.0,0.0,1,0,0,WDS,NOT AVAILABLE,0,0,4143,0.60927344,1
1047,0.0,0.0,0.0,0.0,445.3,0,0,2,BIT,PC,225440,10814,617,0.0,1
1048,2.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1049,7.1,7.1,7.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.192391794,0
1050,368.9,360.0,360.0,0.0,46.0,2,0,1,BIT,NG,448182,344838,0,0.292641109,1
1051,202.0,202.0,202.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.156246892,0
1052,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.20216895,0
1053,63.2,63.0,63.0,0.0,0.0,3,0,0,BLQ,NG,0,4185638,0,0.600942685,1
1054,54.9,54.9,54.9,0.0,0.0,3,0,0,WAT,NONE,0,0,0,0.09361978,0
1055,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.17597032,0
1056,16.0,16.8,17.5,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.510083714,1
1057,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.162899543,0
1058,70.0,70.0,70.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.259184605,1
1059,102.0,102.0,102.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.14788029,0
1060,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.000114155,0
1061,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.33561644,0
1062,0.0,0.0,0.0,22.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1063,619.0,515.0,553.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,12387011,0,0.37260717,0
1064,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.088356164,0
1065,0.0,0.0,0.0,0.0,28.0,0,0,8,WAT,NOT AVAILABLE,0,0,0,0.0,1
1066,0.0,0.0,0.0,80.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1067,4.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1068,2.8,2.8,2.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.166544357,0
1069,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.175057078,0
1070,5.1,5.1,5.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.191534605,0
1071,0.0,0.0,0.0,1.0,0.0,0,1,0,WND,NONE,0,0,0,0.0,0
1072,2.8,2.8,2.8,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.3506197,0
1073,10.8,10.8,10.8,0.0,0.0,6,0,0,DFO,NOT AVAILABLE,0,0,924,0.005707763,1
1074,1.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1075,54.0,54.0,54.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.03147036,0
1076,171.5,145.6,150.9,0.0,0.0,4,0,0,NG,DFO,0,105810,1943,0.00739265,1
1077,201.6,201.6,201.6,0.0,0.0,1,0,0,WND,NONE,0,0,0,0.28882581,0
1078,0.0,0.0,0.0,0.0,70.0,0,0,4,WAT,NOT AVAILABLE,0,0,0,0.0,1
1079,0.0,0.0,0.0,120.0,0.0,0,2,0,MWH,NOT AVAILABLE,0,0,0,0.0,0
1080,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.0236016,0
1081,67.7,67.7,67.7,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.310301626,0
1082,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.191940639,0
1083,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.209063927,0
1084,5.2,5.2,5.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207652792,0
1085,0.0,0.0,0.0,249.8,0.0,0,1,0,WND,NOT AVAILABLE,0,0,0,0.0,0
1086,169.1,158.9,174.8,0.0,3.0,4,0,1,NG,OG,0,9830048,0,0.59673957,0
1087,0.0,0.0,0.0,3.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1088,6.4,6.4,6.4,0.0,1.6,8,0,2,LFG,NOT AVAILABLE,0,0,0,0.570562215,0
1089,0.0,0.0,0.0,0.0,233.2,0,0,2,BIT,DFO,0,0,0,0.0,1
1090,3.9,3.9,3.9,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.539281115,0
1091,0.0,0.0,0.0,3.0,0.0,0,3,0,WAT,NONE,0,0,0,0.0,0
1092,2.33,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1093,2.0,2.2,2.2,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.529265255,1
1094,42.0,42.0,42.0,0.0,12.5,2,0,2,WDS,WDL,0,864969,1422,0.587761902,1
1095,172.9,145.0,144.7,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,967360,0,0.086552511,0
1096,3.5,3.5,3.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.157827789,0
1097,13.2,12.0,12.0,0.0,0.0,4,0,0,OG,NOT AVAILABLE,0,0,0,0.0,0
1098,0.0,0.0,0.0,1.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1099,300.0,300.0,300.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.318326865,1
1100,0.0,0.0,0.0,0.0,0.0,0,0,0,NOT AVAILABLE,NOT AVAILABLE,0,0,0,0.0,0
1101,7.4,7.4,7.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.182725534,0
1102,4.9,4.9,4.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.209929177,0
1103,0.0,0.0,0.0,6.3,0.0,0,2,0,SUN,MWH,0,0,0,0.0,0
1104,617.4,595.0,615.0,0.0,617.4,1,0,1,RC,DFO,1608545,0,7676,0.504953957,1
1105,75.0,75.0,75.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.199027397,0
1106,3.2,3.2,3.2,0.0,0.0,2,0,0,LFG,NOT AVAILABLE,0,0,0,0.693564498,0
1107,1.0,0.9,0.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.33510908,0
1108,2.5,2.5,2.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.172420091,0
1109,9.9,9.9,9.9,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.44455975,0
1110,1.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1111,22.5,20.0,20.0,0.0,0.0,1,0,0,WDS,NOT AVAILABLE,0,0,0,0.901986301,1
1112,16.0,16.0,16.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.004416381,0
1113,1.0,1.0,1.0,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,48269,0,0.78424658,0
1114,0.0,0.0,0.0,3.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
1115,297.8,297.8,297.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.430857874,0
1116,352.0,286.5,379.9,0.0,0.0,16,0,0,NG,DFO,0,820440,2790,0.034473691,0
1117,14.8,15.0,15.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.746392694,0
1118,38.5,38.5,38.5,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.425342466,1
1119,10.9,9.2,9.2,0.0,0.0,4,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,1
1120,177.3,126.0,141.0,0.0,0.0,3,0,0,NG,DFO,0,287425,5993,0.023209756,1
1121,80.0,80.0,80.0,0.0,0.0,2,0,0,WND,NONE,0,0,0,0.4636387,1
1122,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.27321918,0
1123,142.4,112.0,122.0,0.0,0.0,2,0,0,DFO,DFO,0,26099,4161,0.0029079,1
1124,49.8,49.0,49.0,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,283053,0,0.06697885,0
1125,0.0,0.0,0.0,0.0,4.8,0,0,3,DFO,NOT AVAILABLE,0,0,0,0.0,1
