kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kode_kecamatan;nama_kecamatan;kode_desa_kelurahan;nama_desa_kelurahan;kemendagri_kode_kecamatan;kemendagri_nama_kecamatan;kemendagri_kode_desa_kelurahan;kemendagri_nama_desa_kelurahan;tingkat_pendidikan;tahun;id
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071006.0;GEMPOL;32.15.24;BANYUSARI;32.15.24.2002;GEMPOL;TAMAT SMP/SEDERAJAT;2019;4798
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071005.0;GEMPOL KOLOT;32.15.24;BANYUSARI;32.15.24.2003;GEMPOL KOLOT;TAMAT SMP/SEDERAJAT;2019;4799
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071009.0;BANYUASIH;32.15.24;BANYUSARI;32.15.24.2004;BANYUASIH;TAMAT SD/SEDERAJAT;2019;4800
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071012.0;KERTARAHARJA;32.15.24;BANYUSARI;32.15.24.2005;KERTARAHARJA;TAMAT SD/SEDERAJAT;2019;4801
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071011.0;TANJUNG;32.15.24;BANYUSARI;32.15.24.2006;TANJUNG;TAMAT SD/SEDERAJAT;2019;4802
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071004.0;JAYAMUKTI;32.15.24;BANYUSARI;32.15.24.2007;JAYAMUKTI;TAMAT SD/SEDERAJAT;2019;4803
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071003.0;CICINDE UTARA;32.15.24;BANYUSARI;32.15.24.2008;CICINDE UTARA;TAMAT SD/SEDERAJAT;2019;4804
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071002.0;CICINDE SELATAN;32.15.24;BANYUSARI;32.15.24.2009;CICINDE SELATAN;TAMAT SMP/SEDERAJAT;2019;4805
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071008.0;MEKARASIH;32.15.24;BANYUSARI;32.15.24.2010;MEKARASIH;TAMAT SD/SEDERAJAT;2019;4806
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071010.0;TALUNJAYA;32.15.24;BANYUSARI;32.15.24.2011;TALUNJAYA;TAMAT SD/SEDERAJAT;2019;4807
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215071.0;BANYUSARI;3215071001.0;PAMEKARAN;32.15.24;BANYUSARI;32.15.24.2012;PAMEKARAN;TAMAT SD/SEDERAJAT;2019;4808
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215072.0;KOTA BARU;3215072007.0;WANCIMEKAR;32.15.25;KOTA BARU;32.15.25.2001;WANCIMEKAR;TAMAT SMA/SEDERAJAT;2019;4809
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215072.0;KOTA BARU;3215072004.0;PANGULAH SELATAN;32.15.25;KOTA BARU;32.15.25.2002;PANGULAH SELATAN;TAMAT SMA/SEDERAJAT;2019;4810
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215072.0;KOTA BARU;3215072005.0;PANGULAH UTARA;32.15.25;KOTA BARU;32.15.25.2003;PANGULAH UTARA;TAMAT SMA/SEDERAJAT;2019;4811
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215072.0;KOTA BARU;3215072006.0;PANGULAH BARU;32.15.25;KOTA BARU;32.15.25.2004;PANGULAH BARU;TAMAT SMA/SEDERAJAT;2019;4812
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215072.0;KOTA BARU;3215072008.0;PUCUNG;32.15.25;KOTA BARU;32.15.25.2005;PUCUNG;TAMAT SMA/SEDERAJAT;2019;4813
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215072.0;KOTA BARU;3215072003.0;JOMIN TIMUR;32.15.25;KOTA BARU;32.15.25.2006;JOMIN TIMUR;TAMAT SMA/SEDERAJAT;2019;4814
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215072.0;KOTA BARU;3215072002.0;JOMIN BARAT;32.15.25;KOTA BARU;32.15.25.2007;JOMIN BARAT;TAMAT SMA/SEDERAJAT;2019;4815
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215072.0;KOTA BARU;3215072001.0;SARIMULYA;32.15.25;KOTA BARU;32.15.25.2008;SARIMULYA;TAMAT SMA/SEDERAJAT;2019;4816
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215072.0;KOTA BARU;3215072009.0;CILKAMPEK UTARA;32.15.25;KOTA BARU;32.15.25.2009;CILKAMPEK UTARA;TAMAT SMA/SEDERAJAT;2019;4817
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215112.0;KARAWANG TIMUR;3215112004.0;MARGASARI;32.15.26;KARAWANG TIMUR;32.15.26.2005;MARGASARI;TAMAT SD/SEDERAJAT;2019;4818
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215112.0;KARAWANG TIMUR;3215112002.0;WARUNGBAMBU;32.15.26;KARAWANG TIMUR;32.15.26.2006;WARUNGBAMBU;TAMAT SMA/SEDERAJAT;2019;4819
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215112.0;KARAWANG TIMUR;3215112003.0;KONDANGJAYA;32.15.26;KARAWANG TIMUR;32.15.26.2007;KONDANGJAYA;TAMAT SMA/SEDERAJAT;2019;4820
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215112.0;KARAWANG TIMUR;3215112008.0;TEGAL SAWAH;32.15.26;KARAWANG TIMUR;32.15.26.2008;TEGAL SAWAH;TAMAT SMP/SEDERAJAT;2019;4821
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215032.0;TELUKJAMBE BARAT;3215032005.0;MARGAKAYA;32.15.27;TELUKJAMBE BARAT;32.15.27.2001;MARGAKAYA;TAMAT SD/SEDERAJAT;2019;4822
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215032.0;TELUKJAMBE BARAT;3215032004.0;MARGAMULYA;32.15.27;TELUKJAMBE BARAT;32.15.27.2002;MARGAMULYA;TAMAT SMP/SEDERAJAT;2019;4823
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215032.0;TELUKJAMBE BARAT;3215032006.0;KALANGLIGAR;32.15.27;TELUKJAMBE BARAT;32.15.27.2003;KALANGLIGAR;TAMAT SD/SEDERAJAT;2019;4824
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215032.0;TELUKJAMBE BARAT;3215032009.0;MEKARMULYA;32.15.27;TELUKJAMBE BARAT;32.15.27.2004;MEKARMULYA;TAMAT SD/SEDERAJAT;2019;4825
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215032.0;TELUKJAMBE BARAT;3215032010.0;PARUNGSARI;32.15.27;TELUKJAMBE BARAT;32.15.27.2005;PARUNGSARI;TAMAT SD/SEDERAJAT;2019;4826
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215032.0;TELUKJAMBE BARAT;3215032007.0;KARANGMULYA;32.15.27;TELUKJAMBE BARAT;32.15.27.2006;KARANGMULYA;TAMAT SMA/SEDERAJAT;2019;4827
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215032.0;TELUKJAMBE BARAT;3215032003.0;WANASARI;32.15.27;TELUKJAMBE BARAT;32.15.27.2007;WANASARI;TAMAT SMA/SEDERAJAT;2019;4828
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215032.0;TELUKJAMBE BARAT;3215032002.0;WANAKERTA;32.15.27;TELUKJAMBE BARAT;32.15.27.2008;WANAKERTA;TAMAT SD/SEDERAJAT;2019;4829
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215032.0;TELUKJAMBE BARAT;3215032001.0;WANAJAYA;32.15.27;TELUKJAMBE BARAT;32.15.27.2009;WANAJAYA;TAMAT SMP/SEDERAJAT;2019;4830
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215032.0;TELUKJAMBE BARAT;3215032008.0;MULYAJAYA;32.15.27;TELUKJAMBE BARAT;32.15.27.2010;MULYAJAYA;TAMAT SD/SEDERAJAT;2019;4831
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215011.0;TEGALWARU;3215011002.0;CIGUNUNGSARI;32.15.28;TEGALWARU;32.15.28.2001;CIGUNUNGSARI;TAMAT SMA/SEDERAJAT;2019;4832
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215011.0;TEGALWARU;3215011004.0;WARGASETRA;32.15.28;TEGALWARU;32.15.28.2002;WARGASETRA;TAMAT SMA/SEDERAJAT;2019;4833
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215011.0;TEGALWARU;3215011003.0;MEKARBUANA;32.15.28;TEGALWARU;32.15.28.2003;MEKARBUANA;TAMAT SMA/SEDERAJAT;2019;4834
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215011.0;TEGALWARU;3215011005.0;CINTALAKSANA;32.15.28;TEGALWARU;32.15.28.2004;CINTALAKSANA;TAMAT SMP/SEDERAJAT;2019;4835
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215011.0;TEGALWARU;3215011006.0;CINTAWARGI;32.15.28;TEGALWARU;32.15.28.2005;CINTAWARGI;TAMAT SMA/SEDERAJAT;2019;4836
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215011.0;TEGALWARU;3215011007.0;CINTALANGGENG;32.15.28;TEGALWARU;32.15.28.2006;CINTALANGGENG;TAMAT SMP/SEDERAJAT;2019;4837
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215011.0;TEGALWARU;3215011009.0;KUTALANGGENG;32.15.28;TEGALWARU;32.15.28.2007;KUTALANGGENG;TAMAT SMA/SEDERAJAT;2019;4838
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215011.0;TEGALWARU;3215011008.0;KUTAMANEUH;32.15.28;TEGALWARU;32.15.28.2008;KUTAMANEUH;TAMAT SMA/SEDERAJAT;2019;4839
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215011.0;TEGALWARU;3215011001.0;CIPURWASARI;32.15.28;TEGALWARU;32.15.28.2009;CIPURWASARI;TAMAT SMP/SEDERAJAT;2019;4840
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215051.0;PURWASARI;3215051007.0;DARAWOLONG;32.15.29;PURWASARI;32.15.29.2001;DARAWOLONG;TAMAT SMP/SEDERAJAT;2019;4841
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215051.0;PURWASARI;3215051005.0;TEGALSARI;32.15.29;PURWASARI;32.15.29.2002;TEGALSARI;TAMAT SMA/SEDERAJAT;2019;4842
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215051.0;PURWASARI;3215051003.0;PURWASARI;32.15.29;PURWASARI;32.15.29.2003;PURWASARI;TAMAT SMA/SEDERAJAT;2019;4843
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215051.0;PURWASARI;3215051001.0;MEKARJAYA;32.15.29;PURWASARI;32.15.29.2004;MEKARJAYA;TAMAT SMA/SEDERAJAT;2019;4844
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215051.0;PURWASARI;3215051002.0;TAMELANG;32.15.29;PURWASARI;32.15.29.2005;TAMELANG;TAMAT SMA/SEDERAJAT;2019;4845
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215051.0;PURWASARI;3215051008.0;CENGKONG;32.15.29;PURWASARI;32.15.29.2006;CENGKONG;TAMAT SMA/SEDERAJAT;2019;4846
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215051.0;PURWASARI;3215051004.0;SUKASARI;32.15.29;PURWASARI;32.15.29.2007;SUKASARI;TAMAT SMA/SEDERAJAT;2019;4847
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215051.0;PURWASARI;3215051006.0;KARANGSARI;32.15.29;PURWASARI;32.15.29.2008;KARANGSARI;TAMAT SMP/SEDERAJAT;2019;4848
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215161.0;CILEBAR;3215161005.0;KERTAMUKTI;32.15.30;CILEBAR;32.15.30.2001;KERTAMUKTI;TAMAT SMP/SEDERAJAT;2019;4849
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215161.0;CILEBAR;3215161007.0;RAWASARI;32.15.30;CILEBAR;32.15.30.2002;RAWASARI;TAMAT SD/SEDERAJAT;2019;4850
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215161.0;CILEBAR;3215161009.0;PUSAKAJAYA SELATAN;32.15.30;CILEBAR;32.15.30.2003;PUSAKAJAYA SELATAN;TAMAT SD/SEDERAJAT;2019;4851
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215161.0;CILEBAR;3215161006.0;CIKANDE;32.15.30;CILEBAR;32.15.30.2004;CIKANDE;TAMAT SMP/SEDERAJAT;2019;4852
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215161.0;CILEBAR;3215161008.0;KOSAMBIBATU;32.15.30;CILEBAR;32.15.30.2005;KOSAMBIBATU;TAMAT SD/SEDERAJAT;2019;4853
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215161.0;CILEBAR;3215161010.0;PUSAKAJAYA UTARA;32.15.30;CILEBAR;32.15.30.2006;PUSAKAJAYA UTARA;TAMAT SD/SEDERAJAT;2019;4854
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215161.0;CILEBAR;3215161001.0;SUKARATU;32.15.30;CILEBAR;32.15.30.2007;SUKARATU;TAMAT SD/SEDERAJAT;2019;4855
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215161.0;CILEBAR;3215161002.0;CIPTAMARGI;32.15.30;CILEBAR;32.15.30.2008;CIPTAMARGI;TAMAT SD/SEDERAJAT;2019;4856
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215161.0;CILEBAR;3215161004.0;MEKARPOHACI;32.15.30;CILEBAR;32.15.30.2009;MEKARPOHACI;TAMAT SD/SEDERAJAT;2019;4857
32;JAWA BARAT;3215;KABUPATEN KARAWANG;3215161.0;CILEBAR;3215161003.0;TANJUNGSARI;32.15.30;CILEBAR;32.15.30.2010;TANJUNGSARI;TAMAT SD/SEDERAJAT;2019;4858
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216100.0;TARUMAJAYA;3216100005.0;SAGARA MAKMUR;32.16.01;TARUMAJAYA;32.16.01.2001;SAGARA MAKMUR;TAMAT SMA/SEDERAJAT;2019;4859
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216100.0;TARUMAJAYA;3216100007.0;SEGARAJAYA;32.16.01;TARUMAJAYA;32.16.01.2002;SEGARAJAYA;TAMAT SMP/SEDERAJAT;2019;4860
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216100.0;TARUMAJAYA;3216100001.0;PUSAKA RAKYAT;32.16.01;TARUMAJAYA;32.16.01.2003;PUSAKA RAKYAT;TAMAT SMA/SEDERAJAT;2019;4861
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216100.0;TARUMAJAYA;3216100003.0;PAHLAWAN SETIA;32.16.01;TARUMAJAYA;32.16.01.2004;PAHLAWAN SETIA;TAMAT SMA/SEDERAJAT;2019;4862
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216100.0;TARUMAJAYA;3216100004.0;SETIA MULYA;32.16.01;TARUMAJAYA;32.16.01.2005;SETIA MULYA;TAMAT SMA/SEDERAJAT;2019;4863
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216100.0;TARUMAJAYA;3216100008.0;SAMUDRA JAYA;32.16.01;TARUMAJAYA;32.16.01.2006;SAMUDRA JAYA;TAMAT SMA/SEDERAJAT;2019;4864
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216100.0;TARUMAJAYA;3216100002.0;SETIA ASIH;32.16.01;TARUMAJAYA;32.16.01.2007;SETIA ASIH;TAMAT SMA/SEDERAJAT;2019;4865
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216100.0;TARUMAJAYA;3216100006.0;PANTAI MAKMUR;32.16.01;TARUMAJAYA;32.16.01.2008;PANTAI MAKMUR;TAMAT SMA/SEDERAJAT;2019;4866
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216090.0;BABELAN;3216090006.0;BUNIBAKTI;32.16.02;BABELAN;32.16.02.2001;BUNIBAKTI;TAMAT SMP/SEDERAJAT;2019;4867
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216090.0;BABELAN;3216090007.0;MUARABAKTI;32.16.02;BABELAN;32.16.02.2002;MUARABAKTI;TAMAT SMA/SEDERAJAT;2019;4868
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216090.0;BABELAN;3216090004.0;KEDUNG PENGAWAS;32.16.02;BABELAN;32.16.02.2003;KEDUNG PENGAWAS;TAMAT SMA/SEDERAJAT;2019;4869
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216090.0;BABELAN;3216090009.0;HURIP JAYA;32.16.02;BABELAN;32.16.02.2004;HURIP JAYA;TAMAT SMP/SEDERAJAT;2019;4870
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216090.0;BABELAN;3216090008.0;PANTAIHURIP;32.16.02;BABELAN;32.16.02.2005;PANTAIHURIP;TAMAT SMP/SEDERAJAT;2019;4871
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216090.0;BABELAN;3216090003.0;BABELANKOTA;32.16.02;BABELAN;32.16.02.2008;BABELANKOTA;TAMAT SMP/SEDERAJAT;2019;4872
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216090.0;BABELAN;3216090005.0;KEDUNGJAYA;32.16.02;BABELAN;32.16.02.2009;KEDUNGJAYA;TAMAT SMP/SEDERAJAT;2019;4873
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216111.0;SUKAWANGI;3216111006.0;SUKARINGIN;32.16.03;SUKAWANGI;32.16.03.2001;SUKARINGIN;TAMAT SMA/SEDERAJAT;2019;4874
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216111.0;SUKAWANGI;3216111003.0;SUKABUDI;32.16.03;SUKAWANGI;32.16.03.2002;SUKABUDI;TAMAT SD/SEDERAJAT;2019;4875
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216111.0;SUKAWANGI;3216111002.0;SUKADAYA;32.16.03;SUKAWANGI;32.16.03.2003;SUKADAYA;TAMAT SD/SEDERAJAT;2019;4876
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216111.0;SUKAWANGI;3216111004.0;SUKAWANGI;32.16.03;SUKAWANGI;32.16.03.2004;SUKAWANGI;TAMAT SD/SEDERAJAT;2019;4877
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216111.0;SUKAWANGI;3216111005.0;SUKAKERTA;32.16.03;SUKAWANGI;32.16.03.2005;SUKAKERTA;TAMAT SD/SEDERAJAT;2019;4878
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216111.0;SUKAWANGI;3216111007.0;SUKATENANG;32.16.03;SUKAWANGI;32.16.03.2006;SUKATENANG;TAMAT SMA/SEDERAJAT;2019;4879
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216111.0;SUKAWANGI;3216111001.0;SUKAMEKAR;32.16.03;SUKAWANGI;32.16.03.2007;SUKAMEKAR;TAMAT SMA/SEDERAJAT;2019;4880
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216110.0;TAMBELANG;3216110008.0;SUKAWIJAYA;32.16.04;TAMBELANG;32.16.04.2001;SUKAWIJAYA;TAMAT SD/SEDERAJAT;2019;4881
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216110.0;TAMBELANG;3216110003.0;SUKAMAJU;32.16.04;TAMBELANG;32.16.04.2002;SUKAMAJU;TIDAK TAMAT SD;2019;4882
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216110.0;TAMBELANG;3216110004.0;SUKARAJA;32.16.04;TAMBELANG;32.16.04.2003;SUKARAJA;TAMAT SMP/SEDERAJAT;2019;4883
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216110.0;TAMBELANG;3216110005.0;SUKARAPIH;32.16.04;TAMBELANG;32.16.04.2004;SUKARAPIH;TIDAK TAMAT SD;2019;4884
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216110.0;TAMBELANG;3216110006.0;SUKARAHAYU;32.16.04;TAMBELANG;32.16.04.2005;SUKARAHAYU;TIDAK TAMAT SD;2019;4885
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216110.0;TAMBELANG;3216110009.0;SUKAMANTRI;32.16.04;TAMBELANG;32.16.04.2006;SUKAMANTRI;TAMAT SD/SEDERAJAT;2019;4886
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216110.0;TAMBELANG;3216110007.0;SUKABAKTI;32.16.04;TAMBELANG;32.16.04.2007;SUKABAKTI;TAMAT SD/SEDERAJAT;2019;4887
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216082.0;TAMBUN UTARA;3216082002.0;SATRIAJAYA;32.16.05;TAMBUN UTARA;32.16.05.2001;SATRIAJAYA;TAMAT SMA/SEDERAJAT;2019;4888
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216082.0;TAMBUN UTARA;3216082003.0;JEJALENJAYA;32.16.05;TAMBUN UTARA;32.16.05.2002;JEJALENJAYA;TAMAT SMA/SEDERAJAT;2019;4889
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216082.0;TAMBUN UTARA;3216082004.0;SATRIAMEKAR;32.16.05;TAMBUN UTARA;32.16.05.2003;SATRIAMEKAR;TAMAT SMA/SEDERAJAT;2019;4890
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216082.0;TAMBUN UTARA;3216082005.0;SRIAMUR;32.16.05;TAMBUN UTARA;32.16.05.2004;SRIAMUR;TAMAT SMP/SEDERAJAT;2019;4891
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216082.0;TAMBUN UTARA;3216082006.0;SRIMUKTI;32.16.05;TAMBUN UTARA;32.16.05.2005;SRIMUKTI;TAMAT SMP/SEDERAJAT;2019;4892
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216082.0;TAMBUN UTARA;3216082007.0;SRIJAYA;32.16.05;TAMBUN UTARA;32.16.05.2006;SRIJAYA;TAMAT SMP/SEDERAJAT;2019;4893
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216082.0;TAMBUN UTARA;3216082008.0;SRIMAHI;32.16.05;TAMBUN UTARA;32.16.05.2007;SRIMAHI;TAMAT SMP/SEDERAJAT;2019;4894
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216082.0;TAMBUN UTARA;3216082001.0;KARANGSATRIA;32.16.05;TAMBUN UTARA;32.16.05.2008;KARANGSATRIA;TAMAT SMA/SEDERAJAT;2019;4895
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216081.0;TAMBUN SELATAN;3216081002.0;LAMBANGSARI;32.16.06;TAMBUN SELATAN;32.16.06.2002;LAMBANGSARI;TAMAT SMA/SEDERAJAT;2019;4896
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216081.0;TAMBUN SELATAN;3216081003.0;LAMBANGJAYA;32.16.06;TAMBUN SELATAN;32.16.06.2003;LAMBANGJAYA;TAMAT SMA/SEDERAJAT;2019;4897
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216081.0;TAMBUN SELATAN;3216081004.0;TAMBUN;32.16.06;TAMBUN SELATAN;32.16.06.2004;TAMBUN;TAMAT SMA/SEDERAJAT;2019;4898
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216081.0;TAMBUN SELATAN;3216081005.0;SETIADARMA;32.16.06;TAMBUN SELATAN;32.16.06.2005;SETIADARMA;TAMAT SMA/SEDERAJAT;2019;4899
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216081.0;TAMBUN SELATAN;3216081006.0;SETIAMEKAR;32.16.06;TAMBUN SELATAN;32.16.06.2006;SETIAMEKAR;TAMAT SMA/SEDERAJAT;2019;4900
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216081.0;TAMBUN SELATAN;3216081007.0;MEKARSARI;32.16.06;TAMBUN SELATAN;32.16.06.2007;MEKARSARI;TAMAT SMA/SEDERAJAT;2019;4901
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216081.0;TAMBUN SELATAN;3216081008.0;TRIDAYA SAKTI;32.16.06;TAMBUN SELATAN;32.16.06.2008;TRIDAYA SAKTI;TAMAT SARJANA/D1/D3/SEDERAJAT;2019;4902
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216081.0;TAMBUN SELATAN;3216081009.0;MANGUNJAYA;32.16.06;TAMBUN SELATAN;32.16.06.2009;MANGUNJAYA;TAMAT SMA/SEDERAJAT;2019;4903
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216081.0;TAMBUN SELATAN;3216081010.0;SUMBERJAYA;32.16.06;TAMBUN SELATAN;32.16.06.2010;SUMBERJAYA;TAMAT SMA/SEDERAJAT;2019;4904
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216070.0;CIBITUNG;3216070014.0;WANAJAYA;32.16.07;CIBITUNG;32.16.07.2002;WANAJAYA;TAMAT SMA/SEDERAJAT;2019;4905
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216070.0;CIBITUNG;3216070016.0;KERTAMUKTI;32.16.07;CIBITUNG;32.16.07.2003;KERTAMUKTI;TAMAT SMA/SEDERAJAT;2019;4906
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216070.0;CIBITUNG;3216070017.0;MUKTIWARI;32.16.07;CIBITUNG;32.16.07.2004;MUKTIWARI;TAMAT SD/SEDERAJAT;2019;4907
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216070.0;CIBITUNG;3216070018.0;SARIMUKTI;32.16.07;CIBITUNG;32.16.07.2005;SARIMUKTI;TAMAT SMA/SEDERAJAT;2019;4908
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216070.0;CIBITUNG;3216070015.0;SUKAJAYA;32.16.07;CIBITUNG;32.16.07.2006;SUKAJAYA;TAMAT SARJANA/D1/D3/SEDERAJAT;2019;4909
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216070.0;CIBITUNG;3216070006.0;CIBUNTU;32.16.07;CIBITUNG;32.16.07.2007;CIBUNTU;TAMAT SMA/SEDERAJAT;2019;4910
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216071.0;CIKARANG BARAT;3216071010.0;TELAGAMURNI;32.16.08;CIKARANG BARAT;32.16.08.2001;TELAGAMURNI;TAMAT SMA/SEDERAJAT;2019;4911
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216071.0;CIKARANG BARAT;3216071004.0;MEKARWANGI;32.16.08;CIKARANG BARAT;32.16.08.2002;MEKARWANGI;TAMAT SMA/SEDERAJAT;2019;4912
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216071.0;CIKARANG BARAT;3216071003.0;JATIWANGI;32.16.08;CIKARANG BARAT;32.16.08.2003;JATIWANGI;TAMAT SMA/SEDERAJAT;2019;4913
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216071.0;CIKARANG BARAT;3216071006.0;DANAU INDAH;32.16.08;CIKARANG BARAT;32.16.08.2004;DANAU INDAH;TAMAT SMA/SEDERAJAT;2019;4914
32;JAWA BARAT;3216;KABUPATEN BEKASI;3216071.0;CIKARANG BARAT;3216071005.0;GANDAMEKAR;32.16.08;CIKARANG BARAT;32.16.08.2005;GANDAMEKAR;TAMAT SMA/SEDERAJAT;2019;4915
