,OPER_CAP,SUMMER_CAP,WINTER_CAP,PLAN_CAP,RETIRE_CAP,GEN_UNITS,PLAN_UNIT,RETIR_UNIT,PRIM_FUEL,SEC_FUEL,COAL_USED,NGAS_USED,OIL_USED,CAP_FACTOR,LINES,NET_GEN
3711,0.0,0.0,0.0,5.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0,0.0
3712,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.234611872,0,10276.0
3713,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.175456621,0,3074.0
3714,1.2,1.2,1.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.128234399,0,1348.0
3715,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.178652968,0,1565.0
3716,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.185502283,0,1625.0
3717,3.9,3.9,3.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0,0.0
3718,2.6,2.6,2.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0,0.0
3719,1.9,1.9,1.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.172254266,0,2867.0
3720,1.6,1.6,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.175442352,0,2459.0
3721,1134.0,947.0,1032.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,40604616,0,0.755852054,1,6270337.0
3722,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.179223744,0,2355.0
3723,100.8,100.8,100.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.334359372,0,295242.0
3724,194.3,194.3,194.3,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.309999953,0,527641.0
3725,1.3,1.3,1.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.181506849,0,2067.0
3726,1.2,1.2,1.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.178177321,0,1873.0
3727,1.7,1.7,1.7,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.151692184,0,2259.0
3728,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.257762557,0,2258.0
3729,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.211111111,0,2774.0
3730,4.9,4.9,4.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.193900848,0,8323.0
3731,1.0,0.9,0.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.140410959,0,1107.0
3732,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.169406393,0,7420.0
3733,7.5,7.5,7.5,0.0,0.0,2,0,0,SUN,NOT AVAILABLE,0,0,0,0.136560122,0,8972.0
3734,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.19109589,0,3348.0
3735,2.5,2.5,2.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.174292237,0,3817.0
3736,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.181278539,0,3176.0
3737,1.7,1.7,1.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.139470857,0,2077.0
3738,200.0,200.0,200.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.323741438,0,567195.0
3739,4.0,4.0,4.0,0.0,0.0,2,0,0,SUN,NOT AVAILABLE,0,0,0,0.089383562,0,3132.0
3740,16.2,16.2,16.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.196135633,0,27834.0
3741,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.15,0,1314.0
3742,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.142808219,0,1251.0
3743,1.6,1.6,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.095176941,0,1334.0
3744,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.103196347,0,904.0
3745,4.0,4.0,4.0,0.0,0.0,2,0,0,MWH,NOT AVAILABLE,0,0,0,0.119072203,0,4172.29
3746,10.0,10.0,10.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.199703196,0,17494.0
3747,6.0,6.0,6.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.21771309,0,11443.0
3748,4.0,4.0,4.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.224486301,0,7866.0
3749,6.5,6.5,6.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.191605198,0,10910.0
3750,5.5,5.5,5.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.213615608,0,10292.0
3751,7.5,7.5,7.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.214216134,0,14074.0
3752,3.5,3.5,3.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.204435747,0,6268.0
3753,10.0,10.0,10.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.187180365,0,16397.0
3754,10.0,10.0,10.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.215547945,0,18882.0
3755,8.5,8.5,8.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.208742949,0,15543.0
3756,6.8,6.8,6.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.2044722,0,12180.0
3757,5.6,5.2,5.2,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,475950,0,0.931155602,0,42416.0
3758,2.2,2.2,2.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.17398298,0,3353.0
3759,71.0,71.0,71.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.210746672,0,131076.0
3760,35.0,35.0,35.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.190143509,0,58298.0
3761,1.9,1.9,1.9,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.306837299,0,5107.0
3762,1.3,1.3,1.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.113452757,0,1292.0
3763,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.19086758,0,1672.0
3764,1.9,1.9,1.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.178983417,0,2979.0
3765,5.0,4.9,4.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207832448,0,8921.0
3766,58.0,58.0,58.0,0.0,0.0,1,0,0,WDS,NOT AVAILABLE,0,0,0,0.613039285,0,311473.0
3767,90.0,90.0,90.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.349186961,0,275299.0
3768,50.0,50.0,50.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.202197055,0,88562.31
3769,8.0,8.0,8.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.212771119,0,14911.0
3770,51.3,50.1,50.1,0.0,0.0,3,0,0,NG,DFO,0,1250289,3601,0.335543532,0,147262.003
3771,53.0,53.0,53.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.227587232,0,105664.2
3772,5.9,5.9,5.9,0.0,0.0,2,0,0,SUN,MWH,0,0,0,0.148266388,0,7663.0
3773,46.5,46.5,46.5,0.0,0.0,5,0,0,NG,NOT AVAILABLE,0,271326,0,0.08578583,0,34944.0
3774,2.1,2.1,2.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.172156991,0,3167.0
3775,225.0,225.0,225.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.504533232,0,994435.0
3776,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207283105,0,9079.0
3777,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207260274,0,9078.0
3778,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.193310502,0,8467.0
3779,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.209885845,0,9193.0
3780,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.20456621,0,8960.0
3781,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.222665525,0,39011.0
3782,79.2,79.2,79.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.212918281,0,147721.0
3783,17.6,7.0,0.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.489644488,0,30025.0
3784,1.0,1.0,0.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.204908676,0,1795.0
3785,2.5,2.5,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.192876712,0,4224.0
3786,184.0,184.0,184.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.375402025,0,605088.0
3787,0.0,0.0,0.0,19.8,0.0,0,3,0,WAT,NOT AVAILABLE,0,0,0,0.0,0,0.0
3788,1197.0,1074.3,1106.4,0.0,0.0,3,0,0,NG,OG,0,45321286,0,0.785979263,0,7396747.096
3789,249.9,249.9,249.9,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.435645948,0,953683.0
3790,0.0,0.0,0.0,130.0,0.0,0,1,0,WND,NOT AVAILABLE,0,0,0,0.0,0,0.0
3791,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.173561644,0,7602.0
3792,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.178949772,0,7838.0
3793,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.162077626,0,7099.0
3794,5.3,5.3,5.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.184629965,0,8572.0
3795,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.155707763,0,6820.0
3796,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.111035008,0,1459.0
3797,4.3,4.3,4.3,0.0,0.0,2,0,0,SUN,MWH,0,0,0,0.1498885,0,5646.0
3798,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.159817352,0,1400.0
3799,50.9,41.3,48.6,0.0,0.0,1,0,0,WH,NOT AVAILABLE,0,0,0,0.496600219,0,179664.0
3800,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.156164384,0,2736.0
3801,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.15848554,0,4165.0
3802,6.5,6.5,6.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.09880576,0,5626.0
3803,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.222522831,0,38986.0
3804,50.2,50.2,50.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.226384417,0,99553.0
3805,50.2,50.2,50.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207596554,0,91291.0
3806,1.2,1.2,1.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.181316591,0,1906.0
3807,0.0,0.0,0.0,5.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0,0.0
3808,0.0,0.0,0.0,10.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0,0.0
3809,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.201347032,0,8819.0
3810,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.188774734,0,4961.0
3811,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207922374,0,9107.0
3812,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.192808219,0,8445.0
3813,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.206027397,0,9024.0
3814,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.209326484,0,36674.0
3815,214.8,200.0,200.0,0.0,0.0,2,0,0,WND,NOT AVAILABLE,0,0,0,0.484606735,0,849031.0
3816,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.162633181,0,2137.0
3817,2.3,2.3,2.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.14974191,0,3017.0
3818,300.0,300.0,300.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.41670624,0,1095104.0
3819,19.8,19.8,19.8,0.0,0.0,1,0,0,MWH,NOT AVAILABLE,0,0,0,0.0,0,0.0
3820,71.4,71.4,71.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.217870253,0,136270.0
3821,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.200456621,0,3512.0
3822,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.170947489,0,2995.0
3823,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.167465753,0,2934.0
3824,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.1918379,0,3361.0
3825,200.9,195.8,195.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.403707305,0,692442.0
3826,7.9,7.9,7.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.206693255,0,14304.0
3827,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.163869863,0,2871.0
3828,10.6,10.6,10.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.161723529,0,15017.0
3829,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.23413242,0,2051.0
3830,200.0,200.0,200.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.515111872,0,902476.0
3831,280.6,280.6,280.6,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.451450252,0,1109690.0
3832,0.0,0.0,0.0,75.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0,0.0
3833,3.0,3.0,3.0,0.0,0.0,3,0,0,SUN,NOT AVAILABLE,0,0,0,0.204452055,0,5373.0
3834,5.0,5.0,5.0,0.0,0.0,5,0,0,SUN,NOT AVAILABLE,0,0,0,0.191826484,0,8402.0
3835,5.0,1.0,2.1,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,1.39086758,0,12184.0
3836,18.4,18.3,18.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.193346558,0,30995.0
3837,2.0,2.0,2.0,0.0,0.0,2,0,0,LFG,NOT AVAILABLE,0,0,0,0.140924658,0,2469.0
3838,2.8,2.8,2.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.178245271,0,4372.0
3839,2.8,2.8,2.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.165484344,0,4059.0
3840,2.8,2.8,2.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.172782127,0,4238.0
3841,1.4,1.4,1.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.163323549,0,2003.0
3842,3.0,3.0,3.0,0.0,0.6,1,0,1,SUN,NOT AVAILABLE,0,0,0,0.179604262,0,4720.0
3843,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.182248858,0,3193.0
3844,4.0,3.6,3.6,0.0,0.0,4,0,0,SUN,NOT AVAILABLE,0,0,0,0.200659564,0,6328.0
3845,5.0,4.5,4.5,0.0,0.0,5,0,0,SUN,NOT AVAILABLE,0,0,0,0.210248605,0,8288.0
3846,5.0,4.5,4.5,0.0,0.0,5,0,0,SUN,NOT AVAILABLE,0,0,0,0.204972095,0,8080.0
3847,5.0,4.5,4.5,0.0,0.0,5,0,0,SUN,NOT AVAILABLE,0,0,0,0.215930999,0,8512.0
3848,5.0,4.5,4.5,0.0,0.0,5,0,0,SUN,NOT AVAILABLE,0,0,0,0.209107052,0,8243.0
3849,3.0,2.7,2.7,0.0,0.0,3,0,0,SUN,NOT AVAILABLE,0,0,0,0.195501438,0,4624.0
3850,5.0,4.5,4.5,0.0,0.0,5,0,0,SUN,NOT AVAILABLE,0,0,0,0.17412481,0,6864.0
3851,3.0,3.0,3.0,0.0,0.0,3,0,0,OBG,NOT AVAILABLE,0,0,0,0.853881279,0,22440.0
3852,1.7,1.7,1.7,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.223475692,0,3328.0
3853,7.0,7.0,7.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.188714938,0,11572.0
3854,2.3,3.0,3.0,0.0,0.0,2,0,0,SUN,NOT AVAILABLE,0,0,0,0.117960426,0,3100.0
3855,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.190182648,0,1666.0
3856,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.178462709,0,2345.0
3857,6.8,6.8,6.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.176353075,0,10505.0
3858,13.6,13.6,13.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.19836993,0,23633.0
3859,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.133219178,0,2334.0
3860,6.0,6.0,6.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.17869102,0,9392.0
3861,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.162671233,0,2850.0
3862,4.5,4.5,4.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.159259259,0,6278.0
3863,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.169178082,0,2964.0
3864,6.3,4.7,7.1,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,488293,0,0.948994462,0,39072.0
3865,3.1,3.1,3.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.176351451,0,4789.0
3866,6.0,6.0,6.0,0.0,0.0,3,0,0,DFO,NOT AVAILABLE,0,0,22,0.000228311,0,12.0
3867,6.0,6.0,6.0,0.0,0.0,3,0,0,DFO,NOT AVAILABLE,0,0,21,0.000209285,0,11.0
3868,2.3,2.3,2.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.039557276,0,797.0
3869,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.181050228,0,1586.0
3870,1.3,1.3,1.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.181331226,0,2065.0
3871,8.3,8.3,8.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.18758596,0,13639.0
3872,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.177739726,0,4671.0
3873,2.5,2.5,2.5,0.0,0.0,3,0,0,SUN,NOT AVAILABLE,0,0,0,0.04196347,0,919.0
3874,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.163165906,0,2144.0
3875,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.130517504,0,3430.0
3876,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.127054795,0,1113.0
3877,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.158333333,0,2774.0
3878,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.176636225,0,2321.0
3879,1.3,1.3,1.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.128205128,0,1460.0
3880,3.1,3.1,3.1,0.0,0.0,2,0,0,SUN,NOT AVAILABLE,0,0,0,0.178781853,0,4855.0
3881,4.5,4.5,4.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.154743785,0,6100.0
3882,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.190593607,0,8348.0
3883,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.210479452,0,9219.0
3884,3.1,3.1,3.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.18349536,0,4983.0
3885,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207191781,0,9075.0
3886,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.20456621,0,8960.0
3887,0.0,0.0,0.0,1280.0,0.0,0,2,0,NG,NOT AVAILABLE,0,0,0,0.0,0,0.0
3888,8.8,8.8,8.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.235938149,0,18188.0
3889,3.9,3.9,3.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.184316825,0,6297.0
3890,4.9,4.9,4.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.172118162,0,7388.0
3891,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.173858447,0,3046.0
3892,1.4,1.4,1.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.159654273,0,1958.0
3893,1.3,1.2,0.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.158770928,0,1669.0
3894,7.4,7.4,7.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.15111687,0,9796.0
3895,0.0,0.0,0.0,0.0,200.0,0,0,1,WND,NOT AVAILABLE,0,0,0,0.0,0,0.0
3896,1.0,1.0,0.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.176369863,0,1545.0
3897,0.0,0.0,0.0,0.0,1.8,0,0,1,WND,NOT AVAILABLE,0,0,0,0.0,0,0.0
3898,4.4,4.4,4.4,0.0,0.0,4,0,0,SUN,MWH,0,0,0,0.141137401,0,5440.0
3899,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.132134703,0,2315.0
3900,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.167694064,0,2938.0
3901,1.4,1.4,1.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.132827789,0,1629.0
3902,2.3,2.3,2.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.128796903,0,2595.0
3903,0.0,0.0,0.0,0.0,5.0,0,0,1,SUN,NOT AVAILABLE,0,0,0,0.0,0,0.0
3904,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.180936073,0,7925.0
3905,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.11913242,0,5218.0
3906,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.177077626,0,7756.0
3907,3.9,3.9,3.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.181682473,0,6207.0
3908,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.104908676,0,4595.0
3909,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.174977169,0,7664.0
3910,3.0,3.0,3.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.206278539,0,5421.0
3911,2.5,2.5,2.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.190365297,0,4169.0
3912,1.6,1.6,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.185288242,0,2597.0
3913,1.2,1.2,1.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.182077626,0,1914.0
3914,1.7,1.7,1.7,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.187281762,0,2789.0
3915,2.9,2.9,2.9,0.0,0.0,6,0,0,SUN,NOT AVAILABLE,0,0,0,0.144307983,0,3666.0
3916,1.2,1.2,1.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.158675799,0,1668.0
3917,2.2,2.2,2.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.151618929,0,2922.0
3918,0.0,0.0,0.0,5.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0,0.0
3919,2.0,1.9,1.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.20505888,0,3413.0
3920,3.5,3.5,3.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.191063275,0,5858.0
3921,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.116894977,0,1024.0
3922,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.162442922,0,1423.0
3923,8.5,8.5,8.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.183333333,0,13651.0
3924,4.0,4.0,4.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.251284247,0,8805.0
3925,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.287385845,0,5035.0
3926,3.3,3.3,3.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.207347447,0,5994.0
3927,0.0,0.0,0.0,0.0,50.0,0,0,1,WND,NOT AVAILABLE,0,0,0,0.0,0,0.0
3928,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.180045662,0,7886.0
3929,4.7,4.7,4.7,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.174827553,0,7198.0
3930,1.8,1.8,1.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.189307458,0,2985.0
3931,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.167488584,0,7336.0
